You are using the default legacy behaviour of the <class 'transformers.models.t5.tokenization_t5.T5Tokenizer'>. If you see this, DO NOT PANIC! This is expected, and simply means that the `legacy` (previous) behavior will be used so nothing changes for you. If you want to use the new behaviour, set `legacy=False`. This should only be set if you understand what it means, and thouroughly read the reason why this was added as explained in https://github.com/huggingface/transformers/pull/24565
Parsed arguments:
 +--------------------------------------------------------+-----------+-----------------+------------+--------+-------+------+------------+--------+-----------+--------------------+---------+---+----+---------+
| data_dir                                               | peft_type | task            | batch_size | epochs | lr    | seed | add_prefix | device | save_freq | num_virtual_tokens | balance | r | la | sep_tok |
+--------------------------------------------------------+-----------+-----------------+------------+--------+-------+------+------------+--------+-----------+--------------------+---------+---+----+---------+
| data/datasets/entity_matching/structured/Amazon-Google | lora      | entity_matching | 8          | 100    | 0.001 | 1234 | False      | cuda   | 10        | 50                 | False   | 8 | 8  | .       |
+--------------------------------------------------------+-----------+-----------------+------------+--------+-------+------+------------+--------+-----------+--------------------+---------+---+----+---------+
trainable params: 2,359,296 || all params: 740,027,392 || trainable%: 0.31881198257050464
Epoch: 0 | Train Loss: 0.2240 | Val Loss: 0.0710 | Train Acc: 0.9014 | Val Acc: 0.9355 | Train F1: 0.3648 | Val F1: 0.6740 | Train Time: 206.19470024108887 secs
Epoch: 36 | Train Loss: 0.0745 | Val Loss: 0.0777 | Train Acc: 0.9364 | Val Acc: 0.9328 | Train F1: 0.6770 | Val F1: 0.6883 | Train Time: 286.7579185962677 secs
Epoch: 37 | Train Loss: 0.0761 | Val Loss: 0.0753 | Train Acc: 0.9337 | Val Acc: 0.9363 | Train F1: 0.6592 | Val F1: 0.7171 | Train Time: 286.445903301239 secs
Saving model with validation F1: 0.7170542635658915 at epoch: 37
Epoch: 38 | Train Loss: 0.0711 | Val Loss: 0.0762 | Train Acc: 0.9373 | Val Acc: 0.9403 | Train F1: 0.6796 | Val F1: 0.7360 | Train Time: 285.09217047691345 secs
Saving model with validation F1: 0.7360308285163776 at epoch: 38
Epoch: 39 | Train Loss: 0.0727 | Val Loss: 0.0704 | Train Acc: 0.9358 | Val Acc: 0.9372 | Train F1: 0.6726 | Val F1: 0.6962 | Train Time: 286.0878937244415 secs
Epoch: 40 | Train Loss: 0.0690 | Val Loss: 0.0775 | Train Acc: 0.9405 | Val Acc: 0.9368 | Train F1: 0.6973 | Val F1: 0.6908 | Train Time: 285.76416778564453 secs
Epoch: 41 | Train Loss: 0.0708 | Val Loss: 0.0863 | Train Acc: 0.9389 | Val Acc: 0.9311 | Train F1: 0.6925 | Val F1: 0.7199 | Train Time: 286.7502841949463 secs
Epoch: 42 | Train Loss: 0.0690 | Val Loss: 0.0792 | Train Acc: 0.9373 | Val Acc: 0.9411 | Train F1: 0.6888 | Val F1: 0.7358 | Train Time: 287.32211208343506 secs
Epoch: 43 | Train Loss: 0.0696 | Val Loss: 0.0788 | Train Acc: 0.9402 | Val Acc: 0.9403 | Train F1: 0.6985 | Val F1: 0.7128 | Train Time: 286.69705533981323 secs
Epoch: 44 | Train Loss: 0.0705 | Val Loss: 0.0894 | Train Acc: 0.9356 | Val Acc: 0.9403 | Train F1: 0.6740 | Val F1: 0.7175 | Train Time: 285.400981426239 secs
Epoch: 45 | Train Loss: 0.0674 | Val Loss: 0.0787 | Train Acc: 0.9417 | Val Acc: 0.9389 | Train F1: 0.7079 | Val F1: 0.7407 | Train Time: 285.3597626686096 secs
Saving model with validation F1: 0.7407407407407407 at epoch: 45
Epoch: 46 | Train Loss: 0.0674 | Val Loss: 0.0797 | Train Acc: 0.9393 | Val Acc: 0.9420 | Train F1: 0.7002 | Val F1: 0.7223 | Train Time: 286.2801160812378 secs
Epoch: 47 | Train Loss: 0.0642 | Val Loss: 0.0795 | Train Acc: 0.9444 | Val Acc: 0.9433 | Train F1: 0.7208 | Val F1: 0.7292 | Train Time: 286.7955527305603 secs
Epoch: 48 | Train Loss: 0.0650 | Val Loss: 0.0790 | Train Acc: 0.9468 | Val Acc: 0.9389 | Train F1: 0.7305 | Val F1: 0.7436 | Train Time: 286.5282692909241 secs
Saving model with validation F1: 0.7435897435897437 at epoch: 48
Epoch: 49 | Train Loss: 0.0639 | Val Loss: 0.0808 | Train Acc: 0.9456 | Val Acc: 0.9420 | Train F1: 0.7317 | Val F1: 0.7140 | Train Time: 287.24507904052734 secs
Epoch: 50 | Train Loss: 0.0646 | Val Loss: 0.0894 | Train Acc: 0.9402 | Val Acc: 0.9420 | Train F1: 0.7028 | Val F1: 0.7025 | Train Time: 285.2343988418579 secs
Epoch: 51 | Train Loss: 0.0636 | Val Loss: 0.0815 | Train Acc: 0.9437 | Val Acc: 0.9446 | Train F1: 0.7206 | Val F1: 0.7434 | Train Time: 285.6501817703247 secs
Epoch: 52 | Train Loss: 0.0605 | Val Loss: 0.0821 | Train Acc: 0.9462 | Val Acc: 0.9424 | Train F1: 0.7346 | Val F1: 0.7306 | Train Time: 286.0752680301666 secs
Epoch: 53 | Train Loss: 0.0613 | Val Loss: 0.0810 | Train Acc: 0.9441 | Val Acc: 0.9459 | Train F1: 0.7221 | Val F1: 0.7615 | Train Time: 286.1851658821106 secs
Saving model with validation F1: 0.7615384615384616 at epoch: 53
Epoch: 54 | Train Loss: 0.0626 | Val Loss: 0.0758 | Train Acc: 0.9444 | Val Acc: 0.9446 | Train F1: 0.7220 | Val F1: 0.7534 | Train Time: 287.0191411972046 secs
Epoch: 55 | Train Loss: 0.0612 | Val Loss: 0.0789 | Train Acc: 0.9465 | Val Acc: 0.9451 | Train F1: 0.7383 | Val F1: 0.7549 | Train Time: 296.73646545410156 secs
Epoch: 56 | Train Loss: 0.0610 | Val Loss: 0.0871 | Train Acc: 0.9465 | Val Acc: 0.9446 | Train F1: 0.7360 | Val F1: 0.7171 | Train Time: 295.9530689716339 secs
Epoch: 57 | Train Loss: 0.0591 | Val Loss: 0.0904 | Train Acc: 0.9488 | Val Acc: 0.9455 | Train F1: 0.7446 | Val F1: 0.7277 | Train Time: 287.9635090827942 secs
Epoch: 58 | Train Loss: 0.0599 | Val Loss: 0.0839 | Train Acc: 0.9473 | Val Acc: 0.9472 | Train F1: 0.7396 | Val F1: 0.7556 | Train Time: 289.0692603588104 secs
Epoch: 59 | Train Loss: 0.0609 | Val Loss: 0.0859 | Train Acc: 0.9460 | Val Acc: 0.9455 | Train F1: 0.7371 | Val F1: 0.7465 | Train Time: 297.33335733413696 secs
Epoch: 60 | Train Loss: 0.0598 | Val Loss: 0.0817 | Train Acc: 0.9482 | Val Acc: 0.9429 | Train F1: 0.7435 | Val F1: 0.7207 | Train Time: 298.78692960739136 secs
Epoch: 61 | Train Loss: 0.0581 | Val Loss: 0.0868 | Train Acc: 0.9492 | Val Acc: 0.9451 | Train F1: 0.7520 | Val F1: 0.7429 | Train Time: 299.43782925605774 secs
Epoch: 62 | Train Loss: 0.0555 | Val Loss: 0.0889 | Train Acc: 0.9514 | Val Acc: 0.9468 | Train F1: 0.7635 | Val F1: 0.7560 | Train Time: 299.0578842163086 secs
Epoch: 63 | Train Loss: 0.0592 | Val Loss: 0.0833 | Train Acc: 0.9495 | Val Acc: 0.9459 | Train F1: 0.7555 | Val F1: 0.7480 | Train Time: 299.199049949646 secs
Epoch: 64 | Train Loss: 0.0569 | Val Loss: 0.0835 | Train Acc: 0.9508 | Val Acc: 0.9485 | Train F1: 0.7579 | Val F1: 0.7552 | Train Time: 290.5918297767639 secs
Epoch: 65 | Train Loss: 0.0557 | Val Loss: 0.0957 | Train Acc: 0.9511 | Val Acc: 0.9451 | Train F1: 0.7620 | Val F1: 0.7331 | Train Time: 299.2193377017975 secs
Epoch: 66 | Train Loss: 0.0562 | Val Loss: 0.0827 | Train Acc: 0.9479 | Val Acc: 0.9455 | Train F1: 0.7447 | Val F1: 0.7525 | Train Time: 289.8049020767212 secs
Epoch: 67 | Train Loss: 0.0544 | Val Loss: 0.0899 | Train Acc: 0.9502 | Val Acc: 0.9446 | Train F1: 0.7585 | Val F1: 0.7505 | Train Time: 299.9140510559082 secs
Epoch: 68 | Train Loss: 0.0569 | Val Loss: 0.0811 | Train Acc: 0.9500 | Val Acc: 0.9451 | Train F1: 0.7560 | Val F1: 0.7470 | Train Time: 299.40678668022156 secs
Epoch: 69 | Train Loss: 0.0534 | Val Loss: 0.0861 | Train Acc: 0.9516 | Val Acc: 0.9472 | Train F1: 0.7627 | Val F1: 0.7515 | Train Time: 300.15791416168213 secs
Epoch: 70 | Train Loss: 0.0534 | Val Loss: 0.0910 | Train Acc: 0.9529 | Val Acc: 0.9446 | Train F1: 0.7696 | Val F1: 0.7281 | Train Time: 294.01801800727844 secs
Epoch: 71 | Train Loss: 0.0551 | Val Loss: 0.1026 | Train Acc: 0.9524 | Val Acc: 0.9403 | Train F1: 0.7669 | Val F1: 0.6650 | Train Time: 286.46982526779175 secs
Epoch: 72 | Train Loss: 0.0537 | Val Loss: 0.0863 | Train Acc: 0.9533 | Val Acc: 0.9420 | Train F1: 0.7722 | Val F1: 0.7090 | Train Time: 285.3564693927765 secs
Epoch: 73 | Train Loss: 0.0541 | Val Loss: 0.0900 | Train Acc: 0.9536 | Val Acc: 0.9433 | Train F1: 0.7730 | Val F1: 0.7198 | Train Time: 285.06928992271423 secs
Epoch: 74 | Train Loss: 0.0545 | Val Loss: 0.0947 | Train Acc: 0.9520 | Val Acc: 0.9464 | Train F1: 0.7660 | Val F1: 0.7411 | Train Time: 285.46075320243835 secs
Epoch: 75 | Train Loss: 0.0510 | Val Loss: 0.0980 | Train Acc: 0.9536 | Val Acc: 0.9481 | Train F1: 0.7752 | Val F1: 0.7644 | Train Time: 285.3697988986969 secs
Saving model with validation F1: 0.7643564356435643 at epoch: 75
Epoch: 76 | Train Loss: 0.0524 | Val Loss: 0.0878 | Train Acc: 0.9529 | Val Acc: 0.9481 | Train F1: 0.7702 | Val F1: 0.7615 | Train Time: 275.4455420970917 secs
Epoch: 77 | Train Loss: 0.0532 | Val Loss: 0.0878 | Train Acc: 0.9532 | Val Acc: 0.9477 | Train F1: 0.7690 | Val F1: 0.7600 | Train Time: 285.6371614933014 secs
Epoch: 78 | Train Loss: 0.0533 | Val Loss: 0.0969 | Train Acc: 0.9514 | Val Acc: 0.9472 | Train F1: 0.7631 | Val F1: 0.7463 | Train Time: 285.8093340396881 secs
Epoch: 79 | Train Loss: 0.0528 | Val Loss: 0.0910 | Train Acc: 0.9540 | Val Acc: 0.9494 | Train F1: 0.7752 | Val F1: 0.7603 | Train Time: 285.3846151828766 secs
Epoch: 80 | Train Loss: 0.0506 | Val Loss: 0.0994 | Train Acc: 0.9534 | Val Acc: 0.9498 | Train F1: 0.7711 | Val F1: 0.7629 | Train Time: 285.5445203781128 secs
Epoch: 81 | Train Loss: 0.0495 | Val Loss: 0.0967 | Train Acc: 0.9582 | Val Acc: 0.9455 | Train F1: 0.7966 | Val F1: 0.7312 | Train Time: 278.10379433631897 secs
Epoch: 82 | Train Loss: 0.0512 | Val Loss: 0.0868 | Train Acc: 0.9558 | Val Acc: 0.9485 | Train F1: 0.7822 | Val F1: 0.7621 | Train Time: 285.43073654174805 secs
Epoch: 83 | Train Loss: 0.0545 | Val Loss: 0.0973 | Train Acc: 0.9542 | Val Acc: 0.9437 | Train F1: 0.7764 | Val F1: 0.7127 | Train Time: 285.37675499916077 secs
Epoch: 84 | Train Loss: 0.0504 | Val Loss: 0.0892 | Train Acc: 0.9546 | Val Acc: 0.9481 | Train F1: 0.7765 | Val F1: 0.7576 | Train Time: 276.91346764564514 secs
Epoch: 85 | Train Loss: 0.0509 | Val Loss: 0.0959 | Train Acc: 0.9540 | Val Acc: 0.9477 | Train F1: 0.7772 | Val F1: 0.7490 | Train Time: 284.99764704704285 secs
Epoch: 86 | Train Loss: 0.0509 | Val Loss: 0.0936 | Train Acc: 0.9566 | Val Acc: 0.9455 | Train F1: 0.7887 | Val F1: 0.7335 | Train Time: 286.0164225101471 secs
Epoch: 87 | Train Loss: 0.0490 | Val Loss: 0.0939 | Train Acc: 0.9553 | Val Acc: 0.9472 | Train F1: 0.7815 | Val F1: 0.7474 | Train Time: 285.22432017326355 secs
Epoch: 88 | Train Loss: 0.0511 | Val Loss: 0.0927 | Train Acc: 0.9566 | Val Acc: 0.9477 | Train F1: 0.7901 | Val F1: 0.7561 | Train Time: 285.47925543785095 secs
Epoch: 89 | Train Loss: 0.0510 | Val Loss: 0.0948 | Train Acc: 0.9542 | Val Acc: 0.9437 | Train F1: 0.7780 | Val F1: 0.7226 | Train Time: 286.1030738353729 secs
Epoch: 90 | Train Loss: 0.0507 | Val Loss: 0.0912 | Train Acc: 0.9550 | Val Acc: 0.9464 | Train F1: 0.7801 | Val F1: 0.7453 | Train Time: 286.0273427963257 secs
Epoch: 91 | Train Loss: 0.0489 | Val Loss: 0.1005 | Train Acc: 0.9569 | Val Acc: 0.9442 | Train F1: 0.7924 | Val F1: 0.7143 | Train Time: 279.2484624385834 secs
Epoch: 92 | Train Loss: 0.0493 | Val Loss: 0.0957 | Train Acc: 0.9562 | Val Acc: 0.9451 | Train F1: 0.7845 | Val F1: 0.7353 | Train Time: 285.5081536769867 secs
Epoch: 93 | Train Loss: 0.0481 | Val Loss: 0.0970 | Train Acc: 0.9578 | Val Acc: 0.9446 | Train F1: 0.7958 | Val F1: 0.7281 | Train Time: 285.6985397338867 secs
Epoch: 94 | Train Loss: 0.0481 | Val Loss: 0.0965 | Train Acc: 0.9575 | Val Acc: 0.9446 | Train F1: 0.7920 | Val F1: 0.7326 | Train Time: 286.608882188797 secs
Epoch: 95 | Train Loss: 0.0511 | Val Loss: 0.0966 | Train Acc: 0.9582 | Val Acc: 0.9446 | Train F1: 0.7972 | Val F1: 0.7245 | Train Time: 285.11942172050476 secs
Epoch: 96 | Train Loss: 0.0456 | Val Loss: 0.0988 | Train Acc: 0.9598 | Val Acc: 0.9451 | Train F1: 0.8051 | Val F1: 0.7273 | Train Time: 285.5068168640137 secs
Epoch: 97 | Train Loss: 0.0493 | Val Loss: 0.0998 | Train Acc: 0.9559 | Val Acc: 0.9451 | Train F1: 0.7859 | Val F1: 0.7261 | Train Time: 286.16549587249756 secs
Epoch: 98 | Train Loss: 0.0467 | Val Loss: 0.0992 | Train Acc: 0.9580 | Val Acc: 0.9446 | Train F1: 0.7966 | Val F1: 0.7257 | Train Time: 285.28467535972595 secs
Epoch: 99 | Train Loss: 0.0456 | Val Loss: 0.0992 | Train Acc: 0.9588 | Val Acc: 0.9446 | Train F1: 0.8000 | Val F1: 0.7257 | Train Time: 285.93288254737854 secs
The predictive performance on test data of Amazon-Google is: {'precision': 0.7368421052631579, 'recall': 0.717948717948718, 'accuracy': 0.9450501526384649, 'f1': 0.7272727272727273}
You are using the default legacy behaviour of the <class 'transformers.models.t5.tokenization_t5.T5Tokenizer'>. If you see this, DO NOT PANIC! This is expected, and simply means that the `legacy` (previous) behavior will be used so nothing changes for you. If you want to use the new behaviour, set `legacy=False`. This should only be set if you understand what it means, and thouroughly read the reason why this was added as explained in https://github.com/huggingface/transformers/pull/24565
Parsed arguments:
 +--------------------------------------------------------+-----------+-----------------+------------+--------+-----+------+------------+--------+-----------+--------------------+---------+---+----+---------+
| data_dir                                               | peft_type | task            | batch_size | epochs | lr  | seed | add_prefix | device | save_freq | num_virtual_tokens | balance | r | la | sep_tok |
+--------------------------------------------------------+-----------+-----------------+------------+--------+-----+------+------------+--------+-----------+--------------------+---------+---+----+---------+
| data/datasets/entity_matching/structured/Amazon-Google | p-tune    | entity_matching | 8          | 100    | 0.2 | 1234 | False      | cuda   | 10        | 60                 | False   | 8 | 8  | .       |
+--------------------------------------------------------+-----------+-----------------+------------+--------+-----+------+------------+--------+-----------+--------------------+---------+---+----+---------+
trainable params: 402,688 || all params: 738,070,784 || trainable%: 0.0545595366636271
Epoch: 0 | Train Loss: 0.3141 | Val Loss: 0.1669 | Train Acc: 0.8822 | Val Acc: 0.8980 | Train F1: 0.0000 | Val F1: 0.0000 | Train Time: 286.9561483860016 secs
Epoch: 1 | Train Loss: 0.1802 | Val Loss: 0.1654 | Train Acc: 0.8973 | Val Acc: 0.8980 | Train F1: 0.0000 | Val F1: 0.0000 | Train Time: 287.0605192184448 secs
Epoch: 2 | Train Loss: 0.1772 | Val Loss: 0.1712 | Train Acc: 0.8969 | Val Acc: 0.8980 | Train F1: 0.0002 | Val F1: 0.0000 | Train Time: 287.3226578235626 secs
Epoch: 3 | Train Loss: 0.1776 | Val Loss: 0.1668 | Train Acc: 0.8980 | Val Acc: 0.8980 | Train F1: 0.0000 | Val F1: 0.0000 | Train Time: 287.5016899108887 secs
Epoch: 4 | Train Loss: 0.1775 | Val Loss: 0.1628 | Train Acc: 0.8979 | Val Acc: 0.8980 | Train F1: 0.0006 | Val F1: 0.0000 | Train Time: 287.56766843795776 secs
Epoch: 5 | Train Loss: 0.1563 | Val Loss: 0.1733 | Train Acc: 0.8982 | Val Acc: 0.8932 | Train F1: 0.0651 | Val F1: 0.4690 | Train Time: 287.0540189743042 secs
Saving model with validation F1: 0.4690215271128134 at epoch: 5
Epoch: 6 | Train Loss: 0.1418 | Val Loss: 0.1325 | Train Acc: 0.8931 | Val Acc: 0.8783 | Train F1: 0.1170 | Val F1: 0.5295 | Train Time: 288.0097713470459 secs
Saving model with validation F1: 0.5295109612141653 at epoch: 6
Epoch: 7 | Train Loss: 0.1191 | Val Loss: 0.0961 | Train Acc: 0.9008 | Val Acc: 0.9193 | Train F1: 0.3102 | Val F1: 0.5727 | Train Time: 287.92493867874146 secs
Saving model with validation F1: 0.5727482678983834 at epoch: 7
Epoch: 8 | Train Loss: 0.1116 | Val Loss: 0.0922 | Train Acc: 0.9054 | Val Acc: 0.9137 | Train F1: 0.3894 | Val F1: 0.5943 | Train Time: 286.7491307258606 secs
Saving model with validation F1: 0.5942622950819673 at epoch: 8
Epoch: 9 | Train Loss: 0.1072 | Val Loss: 0.0955 | Train Acc: 0.9130 | Val Acc: 0.9089 | Train F1: 0.5008 | Val F1: 0.6179 | Train Time: 287.1380090713501 secs
Saving model with validation F1: 0.6179159049360147 at epoch: 9
Epoch: 10 | Train Loss: 0.1028 | Val Loss: 0.0977 | Train Acc: 0.9114 | Val Acc: 0.9041 | Train F1: 0.4938 | Val F1: 0.6346 | Train Time: 299.9747633934021 secs
Saving model with validation F1: 0.6345514950166112 at epoch: 10
Epoch: 11 | Train Loss: 0.1030 | Val Loss: 0.0853 | Train Acc: 0.9126 | Val Acc: 0.9241 | Train F1: 0.5078 | Val F1: 0.6250 | Train Time: 293.90961956977844 secs
Epoch: 12 | Train Loss: 0.0992 | Val Loss: 0.1044 | Train Acc: 0.9133 | Val Acc: 0.9006 | Train F1: 0.5201 | Val F1: 0.6213 | Train Time: 294.9214379787445 secs
Epoch: 13 | Train Loss: 0.0986 | Val Loss: 0.1181 | Train Acc: 0.9149 | Val Acc: 0.8809 | Train F1: 0.5271 | Val F1: 0.6049 | Train Time: 299.31995368003845 secs
Epoch: 14 | Train Loss: 0.0962 | Val Loss: 0.0823 | Train Acc: 0.9217 | Val Acc: 0.9285 | Train F1: 0.5784 | Val F1: 0.6870 | Train Time: 299.5715115070343 secs
Saving model with validation F1: 0.6870229007633588 at epoch: 14
Epoch: 15 | Train Loss: 0.0918 | Val Loss: 0.1006 | Train Acc: 0.9255 | Val Acc: 0.9058 | Train F1: 0.5987 | Val F1: 0.6538 | Train Time: 299.94863748550415 secs
Epoch: 16 | Train Loss: 0.0912 | Val Loss: 0.1398 | Train Acc: 0.9257 | Val Acc: 0.8548 | Train F1: 0.6017 | Val F1: 0.5692 | Train Time: 299.3626899719238 secs
Epoch: 17 | Train Loss: 0.0898 | Val Loss: 0.1100 | Train Acc: 0.9281 | Val Acc: 0.8918 | Train F1: 0.6122 | Val F1: 0.6299 | Train Time: 299.848103761673 secs
Epoch: 18 | Train Loss: 0.0912 | Val Loss: 0.1043 | Train Acc: 0.9232 | Val Acc: 0.8914 | Train F1: 0.5982 | Val F1: 0.6322 | Train Time: 299.7773063182831 secs
Epoch: 19 | Train Loss: 0.0838 | Val Loss: 0.1032 | Train Acc: 0.9345 | Val Acc: 0.8993 | Train F1: 0.6596 | Val F1: 0.6495 | Train Time: 293.40861439704895 secs
Epoch: 20 | Train Loss: 0.0915 | Val Loss: 0.0945 | Train Acc: 0.9217 | Val Acc: 0.9097 | Train F1: 0.5757 | Val F1: 0.6509 | Train Time: 293.8065207004547 secs
Epoch: 21 | Train Loss: 0.0872 | Val Loss: 0.0874 | Train Acc: 0.9260 | Val Acc: 0.9141 | Train F1: 0.6094 | Val F1: 0.6655 | Train Time: 299.4873297214508 secs
Epoch: 22 | Train Loss: 0.0847 | Val Loss: 0.0821 | Train Acc: 0.9284 | Val Acc: 0.9224 | Train F1: 0.6244 | Val F1: 0.6833 | Train Time: 299.9118514060974 secs
Epoch: 23 | Train Loss: 0.0825 | Val Loss: 0.0776 | Train Acc: 0.9287 | Val Acc: 0.9372 | Train F1: 0.6360 | Val F1: 0.7012 | Train Time: 297.66082310676575 secs
Saving model with validation F1: 0.7012448132780082 at epoch: 23
Epoch: 24 | Train Loss: 0.0814 | Val Loss: 0.0802 | Train Acc: 0.9306 | Val Acc: 0.9294 | Train F1: 0.6416 | Val F1: 0.7097 | Train Time: 290.9541871547699 secs
Saving model with validation F1: 0.7096774193548387 at epoch: 24
Epoch: 25 | Train Loss: 0.0827 | Val Loss: 0.0837 | Train Acc: 0.9290 | Val Acc: 0.9228 | Train F1: 0.6364 | Val F1: 0.6954 | Train Time: 299.7745006084442 secs
Epoch: 26 | Train Loss: 0.0799 | Val Loss: 0.0827 | Train Acc: 0.9340 | Val Acc: 0.9254 | Train F1: 0.6617 | Val F1: 0.6984 | Train Time: 294.2951352596283 secs
Epoch: 27 | Train Loss: 0.0797 | Val Loss: 0.0950 | Train Acc: 0.9329 | Val Acc: 0.9110 | Train F1: 0.6510 | Val F1: 0.6720 | Train Time: 298.8323562145233 secs
Epoch: 28 | Train Loss: 0.0827 | Val Loss: 0.0757 | Train Acc: 0.9300 | Val Acc: 0.9333 | Train F1: 0.6392 | Val F1: 0.6909 | Train Time: 291.67508244514465 secs
Epoch: 29 | Train Loss: 0.0803 | Val Loss: 0.0785 | Train Acc: 0.9351 | Val Acc: 0.9267 | Train F1: 0.6686 | Val F1: 0.6945 | Train Time: 300.1188597679138 secs
Epoch: 30 | Train Loss: 0.0807 | Val Loss: 0.1214 | Train Acc: 0.9302 | Val Acc: 0.8888 | Train F1: 0.6407 | Val F1: 0.6310 | Train Time: 298.8619689941406 secs
Epoch: 31 | Train Loss: 0.0810 | Val Loss: 0.0799 | Train Acc: 0.9312 | Val Acc: 0.9294 | Train F1: 0.6499 | Val F1: 0.7022 | Train Time: 299.4954979419708 secs
Epoch: 32 | Train Loss: 0.0799 | Val Loss: 0.0761 | Train Acc: 0.9331 | Val Acc: 0.9320 | Train F1: 0.6552 | Val F1: 0.7079 | Train Time: 299.7574393749237 secs
Epoch: 33 | Train Loss: 0.0773 | Val Loss: 0.0823 | Train Acc: 0.9328 | Val Acc: 0.9311 | Train F1: 0.6557 | Val F1: 0.7074 | Train Time: 298.95489954948425 secs
Epoch: 34 | Train Loss: 0.0782 | Val Loss: 0.0781 | Train Acc: 0.9309 | Val Acc: 0.9337 | Train F1: 0.6447 | Val F1: 0.7132 | Train Time: 299.973788022995 secs
Saving model with validation F1: 0.7132075471698114 at epoch: 34
Epoch: 35 | Train Loss: 0.0782 | Val Loss: 0.0817 | Train Acc: 0.9338 | Val Acc: 0.9272 | Train F1: 0.6676 | Val F1: 0.7096 | Train Time: 299.616580247879 secs
Epoch: 36 | Train Loss: 0.0731 | Val Loss: 0.0856 | Train Acc: 0.9373 | Val Acc: 0.9215 | Train F1: 0.6875 | Val F1: 0.6959 | Train Time: 299.4487998485565 secs
Epoch: 37 | Train Loss: 0.0746 | Val Loss: 0.0781 | Train Acc: 0.9360 | Val Acc: 0.9294 | Train F1: 0.6825 | Val F1: 0.6955 | Train Time: 299.27498292922974 secs
Epoch: 38 | Train Loss: 0.0751 | Val Loss: 0.0929 | Train Acc: 0.9363 | Val Acc: 0.9106 | Train F1: 0.6784 | Val F1: 0.6741 | Train Time: 299.54859232902527 secs
Epoch: 39 | Train Loss: 0.0753 | Val Loss: 0.1165 | Train Acc: 0.9377 | Val Acc: 0.8866 | Train F1: 0.6858 | Val F1: 0.6275 | Train Time: 299.6120140552521 secs
Epoch: 40 | Train Loss: 0.0734 | Val Loss: 0.0843 | Train Acc: 0.9367 | Val Acc: 0.9307 | Train F1: 0.6804 | Val F1: 0.7186 | Train Time: 299.3113293647766 secs
Saving model with validation F1: 0.71858407079646 at epoch: 40
Epoch: 41 | Train Loss: 0.0738 | Val Loss: 0.0914 | Train Acc: 0.9344 | Val Acc: 0.9176 | Train F1: 0.6691 | Val F1: 0.6876 | Train Time: 300.21999192237854 secs
Epoch: 42 | Train Loss: 0.0738 | Val Loss: 0.0797 | Train Acc: 0.9363 | Val Acc: 0.9385 | Train F1: 0.6798 | Val F1: 0.7069 | Train Time: 291.930650472641 secs
Epoch: 43 | Train Loss: 0.0704 | Val Loss: 0.0821 | Train Acc: 0.9428 | Val Acc: 0.9289 | Train F1: 0.7150 | Val F1: 0.7115 | Train Time: 295.3597230911255 secs
Epoch: 44 | Train Loss: 0.0710 | Val Loss: 0.0813 | Train Acc: 0.9422 | Val Acc: 0.9294 | Train F1: 0.7125 | Val F1: 0.7128 | Train Time: 299.131956577301 secs
Epoch: 45 | Train Loss: 0.0697 | Val Loss: 0.0794 | Train Acc: 0.9401 | Val Acc: 0.9341 | Train F1: 0.7049 | Val F1: 0.7188 | Train Time: 291.4056715965271 secs
Saving model with validation F1: 0.7188081936685289 at epoch: 45
Epoch: 46 | Train Loss: 0.0697 | Val Loss: 0.0815 | Train Acc: 0.9443 | Val Acc: 0.9346 | Train F1: 0.7262 | Val F1: 0.7243 | Train Time: 299.6658272743225 secs
Saving model with validation F1: 0.724264705882353 at epoch: 46
Epoch: 47 | Train Loss: 0.0695 | Val Loss: 0.0763 | Train Acc: 0.9390 | Val Acc: 0.9328 | Train F1: 0.6983 | Val F1: 0.7179 | Train Time: 299.9982943534851 secs
Epoch: 48 | Train Loss: 0.0687 | Val Loss: 0.0833 | Train Acc: 0.9405 | Val Acc: 0.9259 | Train F1: 0.7017 | Val F1: 0.7109 | Train Time: 300.67704486846924 secs
Epoch: 49 | Train Loss: 0.0684 | Val Loss: 0.0771 | Train Acc: 0.9411 | Val Acc: 0.9407 | Train F1: 0.7072 | Val F1: 0.7333 | Train Time: 295.9936316013336 secs
Saving model with validation F1: 0.7333333333333334 at epoch: 49
Epoch: 50 | Train Loss: 0.0674 | Val Loss: 0.0811 | Train Acc: 0.9409 | Val Acc: 0.9372 | Train F1: 0.7062 | Val F1: 0.7323 | Train Time: 300.18769001960754 secs
Epoch: 51 | Train Loss: 0.0666 | Val Loss: 0.0774 | Train Acc: 0.9414 | Val Acc: 0.9403 | Train F1: 0.7132 | Val F1: 0.7164 | Train Time: 300.56703996658325 secs
Epoch: 52 | Train Loss: 0.0660 | Val Loss: 0.0824 | Train Acc: 0.9446 | Val Acc: 0.9315 | Train F1: 0.7237 | Val F1: 0.7221 | Train Time: 299.6889491081238 secs
Epoch: 53 | Train Loss: 0.0640 | Val Loss: 0.0805 | Train Acc: 0.9465 | Val Acc: 0.9407 | Train F1: 0.7371 | Val F1: 0.7312 | Train Time: 300.3439803123474 secs
Epoch: 54 | Train Loss: 0.0666 | Val Loss: 0.0758 | Train Acc: 0.9452 | Val Acc: 0.9368 | Train F1: 0.7324 | Val F1: 0.7310 | Train Time: 300.2387285232544 secs
